race_id,race_date,出走頭数,芝ダート,距離,Top1馬番,Top1馬名,Top1人気,Top1単勝,Top1勝率,Top2勝率,gap_1_2,has_high_odds,パターン,Top1着順,的中,払戻額,人気帯,勝率差帯,頭数帯,芝ダ,オッズ帯,距離帯
202509030212,2025-06-08,16,0,1400,1,メイショウサチダケ,4,6.8,18.0,12.07,5.93,False,混戦型,8,0,0.0,4〜6番人気,差5〜10%,15頭〜,芝,3〜10倍,短距離
202509030204,2025-06-08,15,1,1800,14,ゼンエスポワール,1,2.6,26.91,19.26,7.65,False,混戦型,1,1,260.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,中距離
202509030203,2025-06-08,16,1,1400,3,ペイドラロワール,3,5.1,17.31,15.84,1.47,False,混戦型,1,1,509.99999999999994,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202509030201,2025-06-08,11,0,2970,6,サンダーアラート,2,3.8,23.65,20.38,3.27,False,混戦型,1,1,380.0,2〜3番人気,差3〜5%,11〜14頭,芝,3〜10倍,長距離
202509030202,2025-06-08,14,1,1800,11,アロガントシェイム,4,5.8,22.2,20.37,1.83,False,混戦型,6,0,0.0,4〜6番人気,差<3%,11〜14頭,ダート,3〜10倍,中距離
202505030204,2025-06-08,16,1,1400,11,マックスキュー,1,1.5,34.7,13.15,21.55,True,本命型,1,1,150.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202505030205,2025-06-08,10,0,1800,11,アウダーシア,2,5.5,22.21,19.57,2.64,False,混戦型,2,0,0.0,2〜3番人気,差<3%,〜10頭,芝,3〜10倍,中距離
202505030203,2025-06-08,17,0,1800,18,アリスメティーク,1,2.1,36.61,15.73,20.87,False,本命型,4,0,0.0,1番人気,差10%〜,15頭〜,芝,〜3倍,中距離
202505030206,2025-06-08,17,0,1400,9,パープルガーネット,2,2.9,19.64,19.18,0.47,False,混戦型,1,1,290.0,2〜3番人気,差<3%,15頭〜,芝,〜3倍,短距離
202505030202,2025-06-08,16,1,2100,14,ホークライト,1,4.0,19.02,16.28,2.75,False,混戦型,3,0,0.0,1番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202505030207,2025-06-08,16,1,1400,4,ルークススペイ,2,3.7,22.62,18.03,4.59,False,混戦型,1,1,370.0,2〜3番人気,差3〜5%,15頭〜,ダート,3〜10倍,短距離
202505030210,2025-06-08,16,1,1400,13,フィリップ,1,2.5,26.96,14.1,12.86,True,本命型,5,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202505030209,2025-06-08,12,0,2000,5,ウィクトルウェルス,1,1.1,42.04,11.69,30.35,True,本命型,1,1,110.00000000000001,1番人気,差10%〜,11〜14頭,芝,〜3倍,中距離
202505030208,2025-06-08,18,0,1600,2,キングノジョー,1,1.9,15.56,12.67,2.89,False,混戦型,1,1,190.0,1番人気,差<3%,15頭〜,芝,〜3倍,マイル
202505030211,2025-06-08,18,0,1600,10,ジャンタルマンタル,2,4.3,13.44,12.02,1.41,False,混戦型,1,1,430.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,マイル
202502010105,2025-06-14,12,0,1000,3,プレザントトーン,7,26.5,17.21,13.65,3.56,True,波乱型,10,0,0.0,7番人気〜,差3〜5%,11〜14頭,芝,10〜30倍,短距離
202502010106,2025-06-14,14,1,1700,13,マンオブザマッチ,1,2.8,26.6,17.77,8.83,True,混戦型,4,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,中距離
202502010104,2025-06-14,15,0,1800,2,サクラアドリア,2,5.2,16.8,15.7,1.09,True,波乱型,4,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202502010107,2025-06-14,14,0,1200,8,ラパンチュール,1,3.4,13.28,13.13,0.15,False,混戦型,1,1,340.0,1番人気,差<3%,11〜14頭,芝,3〜10倍,短距離
202502010108,2025-06-14,12,1,1000,5,タッカージーティー,1,2.3,21.5,15.45,6.05,False,混戦型,1,1,229.99999999999997,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,短距離
202509030309,2025-06-14,13,0,1600,4,スマートミストラル,1,2.2,22.88,14.21,8.67,False,混戦型,1,1,220.00000000000003,1番人気,差5〜10%,11〜14頭,芝,〜3倍,マイル
202502010102,2025-06-14,14,1,1700,12,デルマアポロニア,1,2.0,39.59,21.86,17.74,True,本命型,2,0,0.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,中距離
202502010103,2025-06-14,12,1,1000,11,イチトゼロノアイダ,1,3.4,19.58,19.21,0.37,False,混戦型,1,1,340.0,1番人気,差<3%,11〜14頭,ダート,3〜10倍,短距離
202509030304,2025-06-14,18,0,1600,13,パールペンダント,1,2.4,19.76,10.86,8.9,False,混戦型,4,0,0.0,1番人気,差5〜10%,15頭〜,芝,〜3倍,マイル
202502010101,2025-06-14,16,0,1200,15,アセンディア,6,9.0,17.94,16.18,1.77,False,混戦型,5,0,0.0,4〜6番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202509030306,2025-06-14,18,0,1800,18,テーオーシュタイン,2,3.4,34.15,18.9,15.25,False,本命型,3,0,0.0,2〜3番人気,差10%〜,15頭〜,芝,3〜10倍,中距離
202509030302,2025-06-14,16,1,1400,15,モズフラッシュ,1,3.0,16.13,14.57,1.56,False,混戦型,2,0,0.0,1番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202509030312,2025-06-14,16,0,1200,11,インターポーザー,2,5.0,22.46,16.21,6.25,False,混戦型,13,0,0.0,2〜3番人気,差5〜10%,15頭〜,芝,3〜10倍,短距離
202509030303,2025-06-14,16,1,2000,6,ロックウイズユー,1,2.7,19.35,16.45,2.9,False,混戦型,1,1,270.0,1番人気,差<3%,15頭〜,ダート,〜3倍,中距離
202509030305,2025-06-14,8,0,1200,6,ダイヤモンドノット,1,2.6,26.54,17.29,9.24,False,混戦型,3,0,0.0,1番人気,差5〜10%,〜10頭,芝,〜3倍,短距離
202509030301,2025-06-14,16,1,1800,12,エスタンシア,1,1.5,28.94,13.15,15.79,True,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,中距離
202509030311,2025-06-14,12,1,1800,12,ダブルハートボンド,1,1.8,30.53,17.25,13.28,False,本命型,1,1,180.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,中距離
202509030310,2025-06-14,16,1,1200,14,モンドプリューム,3,4.5,23.38,14.67,8.71,True,混戦型,4,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,短距離
202509030307,2025-06-14,16,1,1200,14,トラヴェリンバンド,3,5.3,12.48,11.79,0.69,True,波乱型,11,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202505030306,2025-06-14,10,0,1400,9,サンアントワーヌ,1,2.3,30.25,17.33,12.92,True,本命型,1,1,229.99999999999997,1番人気,差10%〜,〜10頭,芝,〜3倍,短距離
202505030304,2025-06-14,11,0,3110,7,ジューンベロシティ,1,1.6,22.51,14.08,8.44,True,混戦型,1,1,160.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,長距離
202505030302,2025-06-14,11,0,2400,1,イフルジャンス,1,1.5,32.47,23.14,9.33,True,混戦型,2,0,0.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,長距離
202509030308,2025-06-14,6,0,2400,6,ダノンシーマ,2,2.2,46.29,25.27,21.02,True,本命型,3,0,0.0,2〜3番人気,差10%〜,〜10頭,芝,〜3倍,長距離
202502010111,2025-06-14,15,0,1200,7,ナムラクレア,1,1.7,21.55,17.16,4.39,False,混戦型,8,0,0.0,1番人気,差3〜5%,15頭〜,芝,〜3倍,短距離
202505030309,2025-06-14,16,1,2100,1,タイセイアディクト,1,2.0,20.37,19.46,0.92,False,混戦型,9,0,0.0,1番人気,差<3%,15頭〜,ダート,〜3倍,中距離
202505030310,2025-06-14,16,1,1600,2,ヴァンドーム,2,3.8,19.83,11.28,8.55,False,混戦型,6,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,マイル
202505030311,2025-06-14,15,0,1800,5,ダノンエアズロック,1,3.1,20.12,12.3,7.82,False,混戦型,5,0,0.0,1番人気,差5〜10%,15頭〜,芝,3〜10倍,中距離
202505030308,2025-06-14,18,0,1400,10,フロウアンドライム,3,8.9,13.8,11.71,2.09,True,波乱型,5,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202505030307,2025-06-14,16,1,1600,9,フェアゴー,1,2.0,39.54,14.85,24.7,False,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,マイル
202505030312,2025-06-14,16,1,1400,12,パラサイコロジー,1,2.8,15.73,15.23,0.51,False,混戦型,1,1,280.0,1番人気,差<3%,15頭〜,ダート,〜3倍,短距離
202505030303,2025-06-14,16,1,1400,16,ガストフロント,5,12.6,19.76,18.11,1.66,True,波乱型,8,0,0.0,4〜6番人気,差<3%,15頭〜,ダート,10〜30倍,短距離
202505030301,2025-06-14,16,1,1600,9,サンタアニタ,1,1.9,28.56,13.61,14.95,False,本命型,3,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,マイル
202505030305,2025-06-14,11,0,1600,3,ドリームコア,1,1.5,29.65,14.59,15.06,False,本命型,1,1,150.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,マイル
202502010112,2025-06-14,14,1,1700,13,プラムダンディ,1,2.9,28.29,16.6,11.7,True,本命型,1,1,290.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,中距離
202502010110,2025-06-14,16,0,1800,12,リラボニート,1,3.2,18.59,10.27,8.32,True,混戦型,8,0,0.0,1番人気,差5〜10%,15頭〜,芝,3〜10倍,中距離
202502010109,2025-06-14,11,0,2000,12,スモーキーゴッド,1,2.8,14.23,12.31,1.91,False,混戦型,3,0,0.0,1番人気,差<3%,11〜14頭,芝,〜3倍,中距離
202509030406,2025-06-15,15,1,1800,7,アカデミア,1,2.1,18.11,11.45,6.66,True,混戦型,2,0,0.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,中距離
202509030405,2025-06-15,8,0,1800,3,ザタイムハズカム,5,9.2,19.49,18.58,0.91,True,波乱型,7,0,0.0,4〜6番人気,差<3%,〜10頭,芝,3〜10倍,中距離
202502010206,2025-06-15,12,0,2000,11,レクスノヴァス,1,1.4,38.97,11.76,27.21,True,本命型,1,1,140.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,中距離
202502010202,2025-06-15,14,1,1700,14,ライフゲート,1,2.2,24.39,11.82,12.58,False,本命型,1,1,220.00000000000003,1番人気,差10%〜,11〜14頭,ダート,〜3倍,中距離
202502010201,2025-06-15,16,0,1200,11,アークシャルダーム,2,4.5,14.59,12.64,1.95,False,混戦型,3,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202509030411,2025-06-15,17,0,2200,13,アーバンシック,6,10.6,12.98,12.41,0.57,True,波乱型,14,0,0.0,4〜6番人気,差<3%,15頭〜,芝,10〜30倍,中距離
202509030410,2025-06-15,18,0,1600,6,ガイアメンテ,1,3.2,16.27,10.26,6.01,False,混戦型,8,0,0.0,1番人気,差5〜10%,15頭〜,芝,3〜10倍,マイル
202509030409,2025-06-15,15,0,1200,5,アメリカンビキニ,2,3.1,12.3,11.91,0.39,True,波乱型,8,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202509030408,2025-06-15,16,1,1800,11,エーリアル,2,4.2,21.29,10.6,10.68,True,本命型,5,0,0.0,2〜3番人気,差10%〜,15頭〜,ダート,3〜10倍,中距離
202509030412,2025-06-15,16,1,1200,16,ノボリショウリュウ,1,4.4,18.16,12.77,5.39,False,混戦型,4,0,0.0,1番人気,差5〜10%,15頭〜,ダート,3〜10倍,短距離
202509030407,2025-06-15,10,0,2000,3,エコロディノス,1,1.6,21.41,21.15,0.26,True,波乱型,1,1,160.0,1番人気,差<3%,〜10頭,芝,〜3倍,中距離
202502010205,2025-06-15,9,0,1200,2,アニマレイ,1,2.1,27.33,15.0,12.33,True,本命型,2,0,0.0,1番人気,差10%〜,〜10頭,芝,〜3倍,短距離
202509030403,2025-06-15,18,0,1400,14,ワンコールアウェイ,1,4.1,16.52,16.52,0.01,False,混戦型,1,1,409.99999999999994,1番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202509030401,2025-06-15,16,1,1200,3,メイショウドライブ,2,3.8,15.76,14.07,1.69,False,混戦型,1,1,380.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202502010211,2025-06-15,14,0,1200,5,ドゥアムール,1,1.7,18.01,14.76,3.25,True,波乱型,1,1,170.0,1番人気,差3〜5%,11〜14頭,芝,〜3倍,短距離
202509030402,2025-06-15,14,1,1800,3,フランキーバローズ,2,3.1,23.53,18.59,4.94,False,混戦型,2,0,0.0,2〜3番人気,差3〜5%,11〜14頭,ダート,3〜10倍,中距離
202509030404,2025-06-15,15,0,2200,14,エンスエーニョ,1,1.5,29.08,10.32,18.76,True,本命型,5,0,0.0,1番人気,差10%〜,15頭〜,芝,〜3倍,中距離
202502010212,2025-06-15,10,1,1700,7,トモジャザーン,2,3.7,23.87,20.55,3.32,False,混戦型,6,0,0.0,2〜3番人気,差3〜5%,〜10頭,ダート,3〜10倍,中距離
202502010210,2025-06-15,14,1,1700,12,クロドラバール,1,4.1,19.43,12.76,6.67,False,混戦型,8,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,3〜10倍,中距離
202502010204,2025-06-15,10,0,2600,4,アスクデッドヒート,1,2.7,18.46,13.14,5.31,False,混戦型,2,0,0.0,1番人気,差5〜10%,〜10頭,芝,〜3倍,長距離
202505030409,2025-06-15,10,0,1600,9,グーテンベルク,2,3.7,19.13,17.4,1.73,True,波乱型,1,1,370.0,2〜3番人気,差<3%,〜10頭,芝,3〜10倍,マイル
202505030407,2025-06-15,14,0,2000,6,トリプルコーク,1,1.6,20.3,16.27,4.03,False,混戦型,2,0,0.0,1番人気,差3〜5%,11〜14頭,芝,〜3倍,中距離
202502010209,2025-06-15,13,0,1800,5,ウインシャーガス,3,5.9,18.22,17.27,0.94,True,波乱型,7,0,0.0,2〜3番人気,差<3%,11〜14頭,芝,3〜10倍,中距離
202505030406,2025-06-15,16,1,2100,3,エドワードバローズ,3,4.0,15.75,10.28,5.47,True,混戦型,7,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,中距離
202502010203,2025-06-15,11,1,1000,4,アスゴッド,1,2.2,25.69,14.12,11.57,True,本命型,2,0,0.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,短距離
202502010207,2025-06-15,9,1,1000,6,ミライハーモニー,3,5.4,24.15,16.17,7.98,False,混戦型,2,0,0.0,2〜3番人気,差5〜10%,〜10頭,ダート,3〜10倍,短距離
202502010208,2025-06-15,13,0,1200,11,パッシングシャワー,1,3.0,24.62,15.35,9.27,False,混戦型,8,0,0.0,1番人気,差5〜10%,11〜14頭,芝,3〜10倍,短距離
202505030403,2025-06-15,16,1,1600,2,ハクシンブライアン,1,1.8,20.34,17.83,2.5,False,混戦型,1,1,180.0,1番人気,差<3%,15頭〜,ダート,〜3倍,マイル
202505030402,2025-06-15,16,1,2100,3,ラントレイル,1,1.7,28.2,20.16,8.04,False,混戦型,1,1,170.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,中距離
202505030410,2025-06-15,15,0,2400,3,ミスタージーティー,1,3.3,20.49,12.31,8.18,False,混戦型,12,0,0.0,1番人気,差5〜10%,15頭〜,芝,3〜10倍,長距離
202505030405,2025-06-15,10,0,1600,3,ユマハム,3,3.9,21.86,16.41,5.45,True,混戦型,5,0,0.0,2〜3番人気,差5〜10%,〜10頭,芝,3〜10倍,マイル
202505030404,2025-06-15,18,0,1400,11,ウインイザナミ,1,2.0,22.16,15.58,6.58,False,混戦型,3,0,0.0,1番人気,差5〜10%,15頭〜,芝,〜3倍,短距離
202505030408,2025-06-15,16,1,1600,7,ボルトテソーロ,1,2.2,19.83,15.47,4.36,True,波乱型,6,0,0.0,1番人気,差3〜5%,15頭〜,ダート,〜3倍,マイル
202505030401,2025-06-15,16,1,1400,8,ミュークチェルシー,2,3.0,32.87,13.79,19.08,False,本命型,2,0,0.0,2〜3番人気,差10%〜,15頭〜,ダート,3〜10倍,短距離
202505030412,2025-06-15,16,1,1600,15,スペイドアン,2,5.3,14.95,13.28,1.67,True,波乱型,2,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,マイル
202505030411,2025-06-15,14,0,1400,11,サトノカルナバル,1,2.9,20.32,12.88,7.44,False,混戦型,14,0,0.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,短距離
202502010301,2025-06-21,16,0,1200,12,グリフォン,3,5.6,14.32,13.94,0.38,False,混戦型,8,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202505030512,2025-06-21,16,1,1600,2,チザルピーノ,1,2.0,24.54,13.07,11.48,False,本命型,1,1,200.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,マイル
202505030506,2025-06-21,16,1,1400,8,ペルセア,3,5.2,18.43,17.88,0.55,False,混戦型,1,1,520.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202502010302,2025-06-21,12,1,1000,1,メイショウホダワラ,1,1.7,18.79,16.45,2.34,True,波乱型,1,1,170.0,1番人気,差<3%,11〜14頭,ダート,〜3倍,短距離
202505030510,2025-06-21,14,0,1400,10,トラペジスト,2,3.7,20.48,19.4,1.09,False,混戦型,1,1,370.0,2〜3番人気,差<3%,11〜14頭,芝,3〜10倍,短距離
202505030503,2025-06-21,16,1,1600,13,ソナタン,2,4.9,20.68,15.79,4.89,False,混戦型,2,0,0.0,2〜3番人気,差3〜5%,15頭〜,ダート,3〜10倍,マイル
202505030511,2025-06-21,11,1,2100,1,カズタンジャー,1,2.1,23.49,20.3,3.19,False,混戦型,2,0,0.0,1番人気,差3〜5%,11〜14頭,ダート,〜3倍,中距離
202502010304,2025-06-21,16,0,2000,2,メイショウキンタイ,2,2.9,33.34,16.84,16.5,True,本命型,2,0,0.0,2〜3番人気,差10%〜,15頭〜,芝,〜3倍,中距離
202509030501,2025-06-21,12,0,3110,10,インディゴブラック,2,3.6,21.07,20.18,0.89,True,波乱型,2,0,0.0,2〜3番人気,差<3%,11〜14頭,芝,3〜10倍,長距離
202502010305,2025-06-21,15,0,1200,1,ワンインザスカイ,9,33.1,14.22,14.02,0.2,True,波乱型,13,0,0.0,7番人気〜,差<3%,15頭〜,芝,30倍〜,短距離
202509030502,2025-06-21,16,1,1800,12,オーケアニス,1,1.8,31.84,13.83,18.01,False,本命型,1,1,180.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,中距離
202502010303,2025-06-21,13,1,1700,9,メイショウタイピン,1,2.9,21.43,13.81,7.63,True,混戦型,2,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,中距離
202505030502,2025-06-21,16,1,1400,2,ガンバレベアー,1,3.5,17.01,13.45,3.56,True,波乱型,2,0,0.0,1番人気,差3〜5%,15頭〜,ダート,3〜10倍,短距離
202505030508,2025-06-21,16,0,1800,8,ブルーマエストロ,1,2.2,31.78,10.63,21.15,True,本命型,1,1,220.00000000000003,1番人気,差10%〜,15頭〜,芝,〜3倍,中距離
202505030509,2025-06-21,9,0,2400,9,ピックデムッシュ,1,1.4,42.38,16.83,25.55,True,本命型,2,0,0.0,1番人気,差10%〜,〜10頭,芝,〜3倍,長距離
202505030504,2025-06-21,16,0,1600,13,ジャサルディア,1,1.9,20.6,20.35,0.25,False,混戦型,1,1,190.0,1番人気,差<3%,15頭〜,芝,〜3倍,マイル
202505030501,2025-06-21,16,1,1600,11,アビッサルスター,1,3.2,24.65,11.19,13.46,True,本命型,15,0,0.0,1番人気,差10%〜,15頭〜,ダート,3〜10倍,マイル
202505030505,2025-06-21,12,0,1800,3,モノポリオ,1,1.6,20.14,18.5,1.64,False,混戦型,1,1,160.0,1番人気,差<3%,11〜14頭,芝,〜3倍,中距離
202505030507,2025-06-21,16,1,1300,3,シルフレイ,1,1.7,28.76,15.72,13.04,True,本命型,1,1,170.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202509030512,2025-06-21,14,0,1600,4,ロストシークレット,1,3.0,16.88,12.08,4.8,True,波乱型,3,0,0.0,1番人気,差3〜5%,11〜14頭,芝,3〜10倍,マイル
202502010309,2025-06-21,10,0,1200,4,カウスリップ,1,2.5,23.25,18.47,4.78,False,混戦型,1,1,250.0,1番人気,差3〜5%,〜10頭,芝,〜3倍,短距離
202509030510,2025-06-21,12,0,2200,3,タガノデュード,2,4.4,16.36,16.33,0.03,False,混戦型,4,0,0.0,2〜3番人気,差<3%,11〜14頭,芝,3〜10倍,中距離
202509030511,2025-06-21,16,1,1400,3,コンクイスタ,2,5.4,17.53,13.14,4.4,False,混戦型,1,1,540.0,2〜3番人気,差3〜5%,15頭〜,ダート,3〜10倍,短距離
202509030509,2025-06-21,13,0,1600,5,グラフィティアート,1,2.5,19.82,14.17,5.66,False,混戦型,5,0,0.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,マイル
202502010306,2025-06-21,9,1,1000,9,ウレシイゴサン,1,2.7,17.13,15.61,1.52,True,波乱型,7,0,0.0,1番人気,差<3%,〜10頭,ダート,〜3倍,短距離
202502010307,2025-06-21,16,0,1800,4,ハートメテオ,1,1.9,24.06,16.78,7.28,True,混戦型,1,1,190.0,1番人気,差5〜10%,15頭〜,芝,〜3倍,中距離
202502010311,2025-06-21,15,0,1200,13,ファイツオン,1,2.5,20.36,12.64,7.72,False,混戦型,10,0,0.0,1番人気,差5〜10%,15頭〜,芝,〜3倍,短距離
202502010310,2025-06-21,8,0,2600,7,オロスコピオ,2,3.7,21.95,16.74,5.21,False,混戦型,8,0,0.0,2〜3番人気,差5〜10%,〜10頭,芝,3〜10倍,長距離
202502010312,2025-06-21,8,1,1700,2,サムシャイン,1,1.2,30.61,18.45,12.15,True,本命型,1,1,120.0,1番人気,差10%〜,〜10頭,ダート,〜3倍,中距離
202509030508,2025-06-21,16,1,1800,15,タガノバビロン,2,3.0,17.02,13.35,3.68,True,波乱型,1,1,300.0,2〜3番人気,差3〜5%,15頭〜,ダート,3〜10倍,中距離
202509030503,2025-06-21,16,1,1200,15,シュテルンビルト,1,1.9,15.99,15.35,0.64,True,波乱型,4,0,0.0,1番人気,差<3%,15頭〜,ダート,〜3倍,短距離
202502010308,2025-06-21,12,1,1000,7,モンシェリ,1,3.2,19.12,14.77,4.35,True,波乱型,3,0,0.0,1番人気,差3〜5%,11〜14頭,ダート,3〜10倍,短距離
202509030506,2025-06-21,14,0,2000,8,フララナキラ,2,3.5,22.05,14.48,7.57,True,混戦型,1,1,350.0,2〜3番人気,差5〜10%,11〜14頭,芝,3〜10倍,中距離
202509030507,2025-06-21,10,0,2400,10,レーヌマロン,3,5.6,21.42,16.79,4.63,False,混戦型,7,0,0.0,2〜3番人気,差3〜5%,〜10頭,芝,3〜10倍,長距離
202509030505,2025-06-21,12,0,1400,7,ダイシンデリー,4,6.7,18.89,18.53,0.36,False,混戦型,4,0,0.0,4〜6番人気,差<3%,11〜14頭,芝,3〜10倍,短距離
202509030504,2025-06-21,13,1,1800,11,マーウォルス,1,2.4,24.35,15.95,8.39,False,混戦型,2,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,中距離
202502010410,2025-06-22,14,1,1700,8,パフ,2,5.3,22.55,11.5,11.05,False,本命型,3,0,0.0,2〜3番人気,差10%〜,11〜14頭,ダート,3〜10倍,中距離
202502010409,2025-06-22,10,0,2000,10,ウインデイジー,1,3.0,17.8,15.75,2.04,False,混戦型,2,0,0.0,1番人気,差<3%,〜10頭,芝,3〜10倍,中距離
202505030607,2025-06-22,16,1,1600,7,ヴァズレーヌ,2,5.5,24.89,13.2,11.69,True,本命型,7,0,0.0,2〜3番人気,差10%〜,15頭〜,ダート,3〜10倍,マイル
202502010407,2025-06-22,11,0,1800,11,シホリーン,1,2.2,20.08,11.84,8.24,False,混戦型,9,0,0.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,中距離
202505030604,2025-06-22,16,0,1800,3,サクラファレル,2,2.1,30.02,22.16,7.87,True,混戦型,1,1,210.0,2〜3番人気,差5〜10%,15頭〜,芝,〜3倍,中距離
202502010408,2025-06-22,11,0,1200,2,カルプスペルシュ,1,1.9,24.19,19.95,4.24,True,波乱型,1,1,190.0,1番人気,差3〜5%,11〜14頭,芝,〜3倍,短距離
